674,Pancham,6,Fighting,,Iron Fist,Mold Breaker,Scrappy,348,2
675,Pangoro,6,Fighting,Dark,Iron Fist,Mold Breaker,Scrappy,495,2
676,Furfrou,6,Normal,,Fur Coat,,,472,1
677,Espurr,6,Psychic,,Keen Eye,Infiltrator,Own Tempo,355,2
678,Meowstic Male,6,Psychic,,Keen Eye,Infiltrator,Prankster,466,2
678,Meowstic Female,6,Psychic,,Keen Eye,Infiltrator,Competitive,466,2
679,Honedge,6,Steel,Ghost,No Guard,,,325,3
680,Doublade,6,Steel,Ghost,No Guard,,,448,3
681,Aegislash,6,Steel,Ghost,Stance Change,,,520,3
682,Spritzee,6,Fairy,,Healer,,Aroma Veil,341,2
683,Aromatisse,6,Fairy,,Healer,,Aroma Veil,462,2
684,Swirlix,6,Fairy,,Sweet Veil,,Unburden,341,2
685,Slurpuff,6,Fairy,,Sweet Veil,,Unburden,480,2
686,Inkay,6,Dark,Psychic,Contrary,Suction Cups,Infiltrator,288,2
687,Malamar,6,Dark,Psychic,Contrary,Suction Cups,Infiltrator,482,2
688,Binacle,6,Rock,Water,Sniper,Tough Claws,Pickpocket,306,2
689,Barbaracle,6,Rock,Water,Sniper,Tough Claws,Pickpocket,500,2
690,Skrelp,6,Poison,Water,Poison Point,Poison Touch,Adaptability,320,2
691,Dragalge,6,Poison,Dragon,Poison Point,Poison Touch,Adaptability,494,2
692,Clauncher,6,Water,,Mega Launcher,,,330,2
693,Clawitzer,6,Water,,Mega Launcher,,,500,2
694,Helioptile,6,Electric,Normal,Dry Skin,Sand Veil,Solar Power,289,2
695,Heliolisk,6,Electric,Normal,Dry Skin,Sand Veil,Solar Power,481,2
696,Tyrunt,6,Rock,Dragon,Strong Jaw,,Sturdy,362,2
697,Tyrantrum,6,Rock,Dragon,Strong Jaw,,Rock Head,521,2
698,Amaura,6,Rock,Ice,Refrigerate,,Snow Warning,362,2
699,Aurorus,6,Rock,Ice,Refrigerate,,Snow Warning,521,2
700,Sylveon,6,Fairy,,Cute Charm,,Pixilate,525,2
701,Hawlucha,6,Fighting,Flying,Limber,Unburden,Mold Breaker,500,1
702,Dedenne,6,Electric,Fairy,Cheek Pouch,Pickup,Plus,431,1
703,Carbink,6,Rock,Fairy,Clear Body,,Sturdy,500,1
704,Goomy,6,Dragon,,Sap Sipper,Hydration,Gooey,300,3
705,Sliggoo,6,Dragon,,Sap Sipper,Hydration,Gooey,452,3
706,Goodra,6,Dragon,,Sap Sipper,Hydration,Gooey,600,3
707,Klefki,6,Steel,Fairy,Prankster,,Magician,470,1
708,Phantump,6,Ghost,Grass,Natural Cure,Frisk,Harvest,309,2
709,Trevenant,6,Ghost,Grass,Natural Cure,Frisk,Harvest,474,2
710,Pumpkaboo,6,Ghost,Grass,Pickup,Frisk,Insomnia,335,2
711,Gourgeist,6,Ghost,Grass,Pickup,Frisk,Insomnia,494,2
712,Bergmite,6,Ice,,Own Tempo,Ice Body,Sturdy,304,2
713,Avalugg,6,Ice,,Own Tempo,Ice Body,Sturdy,514,2
714,Noibat,6,Flying,Dragon,Frisk,Infiltrator,Telepathy,245,2
715,Noivern,6,Flying,Dragon,Frisk,Infiltrator,Telepathy,535,2
716,Xerneas,6,Fairy,,Fairy Aura,,,680,1
717,Yveltal,6,Dark,Flying,Dark Aura,,,680,1
718,Zygarde 50% Forme,6,Dragon,Ground,Aura Break,Power Construct,,600,1
718,Zygarde 10% Forme,6,Dragon,Ground,Aura Break,Power Construct,,486,1
718,Zygarde Complete Forme,6,Dragon,Ground,Power Construct,,,708,1
719,Diancie,6,Rock,Fairy,Clear Body,,,600,1
719,Mega Diancie,6,Rock,Fairy,Magic Bounce,,,700,1
720,Hoopa Confined Form,6,Psychic,Ghost,Magician,,,600,1
720,Hoopa Unbound Form,6,Psychic,Dark,Magician,,,680,1
721,Volcanion,6,Fire,Water,Water Absorb,,,600,1
722,Rowlet,7,Grass,Flying,Overgrow,,Long Reach,320,3
723,Dartrix,7,Grass,Flying,Overgrow,,Long Reach,420,3
724,Decidueye,7,Grass,Ghost,Overgrow,,Long Reach,530,3
725,Litten,7,Fire,,Blaze,,Intimidate,320,3
726,Torracat,7,Fire,,Blaze,,Intimidate,420,3
727,Incineroar,7,Fire,Dark,Blaze,,Intimidate,530,3
728,Popplio,7,Water,,Torrent,,Liquid Voice,320,3
729,Brionne,7,Water,,Torrent,,Liquid Voice,420,3
730,Primarina,7,Water,Fairy,Torrent,,Liquid Voice,530,3
731,Pikipek,7,Normal,Flying,Keen Eye,Skill Link,Pickup,265,3
732,Trumbeak,7,Normal,Flying,Keen Eye,Skill Link,Pickup,355,3
733,Toucannon,7,Normal,Flying,Keen Eye,Skill Link,Sheer Force,485,3
734,Yungoos,7,Normal,,Strong Jaw,Stakeout,Adaptability,253,2
735,Gumshoos,7,Normal,,Strong Jaw,Stakeout,Adaptability,418,2
736,Grubbin,7,Bug,,Swarm,,,300,3
737,Charjabug,7,Bug,Electric,Battery,,,400,3
738,Vikavolt,7,Bug,Electric,Levitate,,,500,3
739,Crabrawler,7,Fighting,,Hyper Cutter,Iron Fist,Anger Point,338,2
740,Crabominable,7,Fighting,Ice,Hyper Cutter,Iron Fist,Anger Point,478,2
741,Oricorio Baile Style,7,Fire,Flying,Dancer,,,476,1
741,Oricorio Pom-Pom Style,7,Electric,Flying,Dancer,,,476,1
741,Oricorio Pa'u Style,7,Psychic,Flying,Dancer,,,476,1
741,Oricorio Sensu Style,7,Ghost,Flying,Dancer,,,476,1
742,Cutiefly,7,Bug,Fairy,Honey Gather,Shield Dust,Sweet Veil,304,2
743,Ribombee,7,Bug,Fairy,Honey Gather,Shield Dust,Sweet Veil,464,2
744,Rockruff,7,Rock,,Keen Eye,Vital Spirit,Steadfast,280,2
745,Lycanroc Midday Form,7,Rock,,Keen Eye,Sand Rush,Steadfast,487,2
745,Lycanroc Midnight Form,7,Rock,,Keen Eye,Vital Spirit,No Guard,487,2
745,Lycanroc Dusk Form,7,Rock,,Tough Claws,,,487,2
746,Wishiwashi Solo Form,7,Water,,Schooling,,,175,1
746,Wishiwashi School Form,7,Water,,Schooling,,,620,1
747,Mareanie,7,Poison,Water,Merciless,Limber,Regenerator,305,2
748,Toxapex,7,Poison,Water,Merciless,Limber,Regenerator,495,2
749,Mudbray,7,Ground,,Own Tempo,Stamina,Inner Focus,385,2
750,Mudsdale,7,Ground,,Own Tempo,Stamina,Inner Focus,500,2
751,Dewpider,7,Water,Bug,Water Bubble,,Water Absorb,269,2
752,Araquanid,7,Water,Bug,Water Bubble,,Water Absorb,454,2
753,Fomantis,7,Grass,,Leaf Guard,,Contrary,250,2
754,Lurantis,7,Grass,,Leaf Guard,,Contrary,480,2
755,Morelull,7,Grass,Fairy,Illuminate,Effect Spore,Rain Dish,285,2
756,Shiinotic,7,Grass,Fairy,Illuminate,Effect Spore,Rain Dish,405,2
757,Salandit,7,Poison,Fire,Corrosion,,Oblivious,320,2
758,Salazzle,7,Poison,Fire,Corrosion,,Oblivious,480,2
759,Stufful,7,Normal,Fighting,Fluffy,Klutz,Cute Charm,340,2
760,Bewear,7,Normal,Fighting,Fluffy,Klutz,Unnerve,500,2
761,Bounsweet,7,Grass,,Leaf Guard,Oblivious,Sweet Veil,210,3
762,Steenee,7,Grass,,Leaf Guard,Oblivious,Sweet Veil,290,3
763,Tsareena,7,Grass,,Leaf Guard,Queenly Majesty,Sweet Veil,510,3
764,Comfey,7,Fairy,,Flower Veil,Triage,Natural Cure,485,1
765,Oranguru,7,Normal,Psychic,Inner Focus,Telepathy,Symbiosis,490,1
766,Passimian,7,Fighting,,Receiver,,Defiant,490,1
767,Wimpod,7,Bug,Water,Wimp Out,,,230,2
768,Golisopod,7,Bug,Water,Emergency Exit,,,530,2
769,Sandygast,7,Ghost,Ground,Water Compaction,,Sand Veil,320,2
770,Palossand,7,Ghost,Ground,Water Compaction,,Sand Veil,480,2
771,Pyukumuku,7,Water,,Innards Out,,Unaware,410,1
772,Type: Null,7,Normal,,Battle Armor,,,534,2
773,Silvally,7,Normal,,RKS System,,,570,2
774,Minior Meteor Form,7,Rock,Flying,Shields Down,,,440,1
774,Minior Core Form,7,Rock,Flying,Shields Down,,,500,1
775,Komala,7,Normal,,Comatose,,,480,1
776,Turtonator,7,Fire,Dragon,Shell Armor,,,485,1
777,Togedemaru,7,Electric,Steel,Iron Barbs,Lightning Rod,Sturdy,435,1
778,Mimikyu,7,Ghost,Fairy,Disguise,,,476,1
779,Bruxish,7,Water,Psychic,Dazzling,Strong Jaw,Wonder Skin,475,1
780,Drampa,7,Normal,Dragon,Berserk,Sap Sipper,Cloud Nine,485,1
781,Dhelmise,7,Ghost,Grass,Steelworker,,,517,1
782,Jangmo-o,7,Dragon,,Bulletproof,Soundproof,Overcoat,300,3
783,Hakamo-o,7,Dragon,Fighting,Bulletproof,Soundproof,Overcoat,420,3
784,Kommo-o,7,Dragon,Fighting,Bulletproof,Soundproof,Overcoat,600,3
785,Tapu Koko,7,Electric,Fairy,Electric Surge,,Telepathy,570,1
786,Tapu Lele,7,Psychic,Fairy,Psychic Surge,,Telepathy,570,1
787,Tapu Bulu,7,Grass,Fairy,Grassy Surge,,Telepathy,570,1
788,Tapu Fini,7,Water,Fairy,Misty Surge,,Telepathy,570,1
789,Cosmog,7,Psychic,,Unaware,,,200,3
790,Cosmoem,7,Psychic,,Sturdy,,,400,3
791,Solgaleo,7,Psychic,Steel,Full Metal Body,,,680,3
792,Lunala,7,Psychic,Ghost,Shadow Shield,,,680,3
793,Nihilego,7,Rock,Poison,Beast Boost,,,570,1
794,Buzzwole,7,Bug,Fighting,Beast Boost,,,570,1
795,Pheromosa,7,Bug,Fighting,Beast Boost,,,570,1
796,Xurkitree,7,Electric,,Beast Boost,,,570,1
797,Celesteela,7,Steel,Flying,Beast Boost,,,570,1
798,Kartana,7,Grass,Steel,Beast Boost,,,570,1
799,Guzzlord,7,Dark,Dragon,Beast Boost,,,570,1
800,Necrozma,7,Psychic,,Prism Armor,,,600,1
800,Dusk Mane Necrozma,7,Psychic,Steel,Prism Armor,,,680,1
800,Dawn Wings Necrozma,7,Psychic,Ghost,Prism Armor,,,680,1
800,Ultra Necrozma,7,Psychic,Dragon,Neuroforce,,,754,1
801,Magearna,7,Steel,Fairy,Soul-Heart,,,600,1
802,Marshadow,7,Fighting,Ghost,Technician,,,600,1
803,Poipole,7,Poison,,Beast Boost,,,420,2
804,Naganadel,7,Poison,Dragon,Beast Boost,,,540,2
805,Stakataka,7,Rock,Steel,Beast Boost,,,570,1
806,Blacephalon,7,Fire,Ghost,Beast Boost,,,570,1
807,Zeraora,7,Electric,,Volt Absorb,,,600,1
808,Meltan,7,Steel,,Magnet Pull,,,300,2
809,Melmetal,7,Steel,,Iron Fist,,,600,2
810,Grookey,8,Grass,,Overgrow,,Grassy Surge,310,3
811,Thwackey,8,Grass,,Overgrow,,Grassy Surge,420,3
812,Rillaboom,8,Grass,,Overgrow,,Grassy Surge,530,3
813,Scorbunny,8,Fire,,Blaze,,Libero,310,3
814,Raboot,8,Fire,,Blaze,,Libero,420,3
815,Cinderace,8,Fire,,Blaze,,Libero,530,3
816,Sobble,8,Water,,Torrent,,Sniper,310,3
817,Drizzile,8,Water,,Torrent,,Sniper,420,3
818,Inteleon,8,Water,,Torrent,,Sniper,530,3
819,Skwovet,8,Normal,,Cheek Pouch,,Gluttony,275,2
820,Greedent,8,Normal,,Cheek Pouch,,Gluttony,460,2
821,Rookidee,8,Flying,,Keen Eye,Unnerve,Big Pecks,245,3
822,Corvisquire,8,Flying,,Keen Eye,Unnerve,Big Pecks,365,3
823,Corviknight,8,Flying,Steel,Pressure,Unnerve,Mirror Armor,495,3
824,Blipbug,8,Bug,,Swarm,Compound Eyes,Telepathy,180,3
825,Dottler,8,Bug,Psychic,Swarm,Compound Eyes,Telepathy,335,3
826,Orbeetle,8,Bug,Psychic,Swarm,Frisk,Telepathy,505,3
827,Nickit,8,Dark,,Run Away,Unburden,Stakeout,245,2
828,Thievul,8,Dark,,Run Away,Unburden,Stakeout,455,2
829,Gossifleur,8,Grass,,Cotton Down,Regenerator,Effect Spore,250,2
830,Eldegoss,8,Grass,,Cotton Down,Regenerator,Effect Spore,460,2
831,Wooloo,8,Normal,,Fluffy,Run Away,Bulletproof,270,2
832,Dubwool,8,Normal,,Fluffy,Steadfast,Bulletproof,490,2
833,Chewtle,8,Water,,Strong Jaw,Shell Armor,Swift Swim,284,2
834,Drednaw,8,Water,Rock,Strong Jaw,Shell Armor,Swift Swim,485,2
835,Yamper,8,Electric,,Ball Fetch,,Rattled,270,2
836,Boltund,8,Electric,,Strong Jaw,,Competitive,490,2
837,Rolycoly,8,Rock,,Steam Engine,Heatproof,Flash Fire,240,3
838,Carkol,8,Rock,Fire,Steam Engine,Flame Body,Flash Fire,410,3
839,Coalossal,8,Rock,Fire,Steam Engine,Flame Body,Flash Fire,510,3
840,Applin,8,Grass,Dragon,Ripen,Gluttony,Bulletproof,260,2
841,Flapple,8,Grass,Dragon,Ripen,Gluttony,Hustle,485,2
842,Appletun,8,Grass,Dragon,Ripen,Gluttony,Thick Fat,485,2
843,Silicobra,8,Ground,,Sand Spit,Shed Skin,Sand Veil,315,2
844,Sandaconda,8,Ground,,Sand Spit,Shed Skin,Sand Veil,510,2
845,Cramorant,8,Flying,Water,Gulp Missile,,,475,1
846,Arrokuda,8,Water,,Swift Swim,,Propeller Tail,280,2
847,Barraskewda,8,Water,,Swift Swim,,Propeller Tail,490,2
848,Toxel,8,Electric,Poison,Rattled,Static,Klutz,242,2
849,Toxtricity Low Key Form,8,Electric,Poison,Punk Rock,Minus,Technician,502,2
849,Toxtricity Amped Form,8,Electric,Poison,Punk Rock,Plus,Technician,502,2
850,Sizzlipede,8,Fire,Bug,Flash Fire,White Smoke,Flame Body,305,2
851,Centiskorch,8,Fire,Bug,Flash Fire,White Smoke,Flame Body,525,2
852,Clobbopus,8,Fighting,,Limber,,Technician,310,2
853,Grapploct,8,Fighting,,Limber,,Technician,480,2
854,Sinistea,8,Ghost,,Weak Armor,,Cursed Body,308,2
855,Polteageist,8,Ghost,,Weak Armor,,Cursed Body,508,2
856,Hatenna,8,Psychic,,Healer,Anticipation,Magic Bounce,265,3
857,Hattrem,8,Psychic,,Healer,Anticipation,Magic Bounce,370,3
858,Hatterene,8,Psychic,Fairy,Healer,Anticipation,Magic Bounce,510,3
859,Impidimp,8,Dark,Fairy,Prankster,Frisk,Pickpocket,265,3
860,Morgrem,8,Dark,Fairy,Prankster,Frisk,Pickpocket,370,3
861,Grimmsnarl,8,Dark,Fairy,Prankster,Frisk,Pickpocket,510,3
862,Obstagoon,8,Dark,Normal,Reckless,Guts,Defiant,520,3
863,Perrserker,8,Steel,,Battle Armor,Tough Claws,Steely Spirit,440,2
864,Cursola,8,Ghost,,Weak Armor,,Perish Body,510,2
865,Sirfetch'd,8,Fighting,,Steadfast,,Scrappy,507,2
866,Mr. Rime,8,Psychic,Ice,Tangled Feet,Screen Cleaner,Ice Body,520,3
867,Runerigus,8,Ground,Ghost,Wandering Spirit,,,483,2
868,Milcery,8,Fairy,,Sweet Veil,,Aroma Veil,270,2
869,Alcremie,8,Fairy,,Sweet Veil,,Aroma Veil,495,2
870,Falinks,8,Fighting,,Battle Armor,,Defiant,470,1
871,Pincurchin,8,Electric,,Lightning Rod,,Electric Surge,435,1
872,Snom,8,Ice,Bug,Shield Dust,,Ice Scales,185,2
873,Frosmoth,8,Ice,Bug,Shield Dust,,Ice Scales,475,2
874,Stonjourner,8,Rock,,Power Spot,,,470,1
875,Eiscue,8,Ice,,Ice Face,,,470,1
876,Indeedee Male,8,Psychic,Normal,Inner Focus,Synchronize,Psychic Surge,475,1
876,Indeedee Female,8,Psychic,Normal,Own Tempo,Synchronize,Psychic Surge,475,1
877,Morpeko,8,Electric,Dark,Hunger Switch,,,436,1
878,Cufant,8,Steel,,Sheer Force,,Heavy Metal,330,2
879,Copperajah,8,Steel,,Sheer Force,,Heavy Metal,500,2
880,Dracozolt,8,Electric,Dragon,Volt Absorb,Hustle,Sand Rush,505,1
881,Arctozolt,8,Electric,Ice,Volt Absorb,Static,Slush Rush,505,1
882,Dracovish,8,Water,Dragon,Water Absorb,Strong Jaw,Sand Rush,505,1
883,Arctovish,8,Water,Ice,Water Absorb,Ice Body,Slush Rush,505,1
884,Duraludon,8,Steel,Dragon,Light Metal,Heavy Metal,Stalwart,535,1
885,Dreepy,8,Dragon,Ghost,Clear Body,Infiltrator,Cursed Body,270,3
886,Drakloak,8,Dragon,Ghost,Clear Body,Infiltrator,Cursed Body,410,3
887,Dragapult,8,Dragon,Ghost,Clear Body,Infiltrator,Cursed Body,600,3
888,Zacian Crowned Sword,8,Fairy,Steel,Intrepid Sword,,,720,1
888,Zacian Hero of Many Battles,8,Fairy,,Intrepid Sword,,,670,1
889,Zamazenta Crowned Shield,8,Fighting,Steel,Dauntless Shield,,,720,1
889,Zamazenta Hero of Many Battles,8,Fighting,,Dauntless Shield,,,670,1
890,Eternatus,8,Poison,Dragon,Pressure,,,690,1
890,Eternatus Eternamax,8,Poison,Dragon,Pressure,,,1125,1
79,Galarian Slowpoke,1,Psychic,,Gluttony,Own Tempo,Regenerator,315,2
80,Galarian Slowbro,1,Poison,Psychic,Quick Draw,Own Tempo,Regenerator,490,2
144,Galarian Articuno,1,Psychic,Flying,Competitive,,,580,1
145,Galarian Zapdos,1,Fighting,Flying,Defiant,,,580,1
146,Galarian Moltres,1,Dark,Flying,Berserk,,,580,1
199,Galarian Slowking,2,Poison,Psychic,Curious Medicine,Own Tempo,Regenerator,490,2
891,Kubfu,8,Fighting,,Inner Focus,,,385,2
892,Urshifu Single Strike Style,8,Fighting,Dark,Unseen Fist,,,550,2
892,Urshifu Rapid Strike Style,8,Fighting,Water,Unseen Fist,,,550,2
893,Zarude,8,Dark,Grass,Leaf Guard,,,600,1
894,Regieleki,8,Electric,,Transistor,,,580,1
895,Regidraco,8,Dragon,,Dragon's Maw,,,580,1
896,Glastrier,8,Ice,,Chilling Neigh,,,580,1
897,Spectrier,8,Ghost,,Grim Neigh,,,580,1
898,Calyrex,8,Psychic,Grass,Unnerve,,,500,1
898,Calyrex Ice Rider,8,Psychic,Ice,As One,,,680,1
898,Calyrex Shadow Rider,8,Psychic,Ghost,As One,,,680,1
899,Wyrdeer,8,Normal,Psychic,Intimidate,Frisk,Sap Sipper,525,2
900,Kleavor,8,Bug,Rock,Swarm,Sheer Force,Steadfast,500,2
901,Ursaluna,8,Ground,Normal,Guts,Bulletproof,Unnerve,550,3
902,Basculegion,8,Water,Ghost,Rattled,Adaptability,Mold Breaker,530,2
903,Sneasler,8,Fighting,Poison,Pressure,,Poison Touch,510,2
904,Overqwil,8,Dark,Poison,Poison Point,Swift Swim,Intimidate,510,2
905,Enamorus Incarnate Forme,8,Fairy,Flying,Healer,,Contrary,580,1
905,Enamorus Therian Forme,8,Fairy,Flying,Overcoat,,,580,1
550,Basculin White-Striped Form,5,Water,,Rattled,,,460,2
58,Hisuian Growlithe,1,Fire,Rock,Intimidate,Flash Fire,Justified,350,2
59,Hisuian Arcanine,1,Fire,Rock,Intimidate,Flash Fire,Justified,555,2
100,Hisuian Voltorb,1,Electric,Grass,Soundproof,Static,Aftermath,330,2
101,Hisuian Electrode,1,Electric,Grass,Soundproof,Static,Aftermath,490,2
157,Hisuian Typhlosion,2,Fire,Ghost,Blaze,,Flash Fire,534,3
211,Hisuian Qwilfish,2,Dark,Poison,Poison Point,Swift Swim,Intimidate,440,2
215,Hisuian Sneasel,2,Fighting,Poison,Inner Focus,Keen Eye,Poison Touch,430,2
503,Hisuian Samurott,5,Water,Dark,Torrent,,Shell Armor,528,3
549,Hisuian Lilligant,5,Grass,Fighting,Chlorophyll,Hustle,Leaf Guard,480,2
570,Hisuian Zorua,5,Normal,Ghost,Illusion,,,330,2
571,Hisuian Zoroark,5,Normal,Ghost,Illusion,,,510,2
628,Hisuian Braviary,5,Psychic,Flying,Keen Eye,Sheer Force,Defiant,510,2
705,Hisuian Sliggoo,6,Steel,Dragon,Sap Sipper,Overcoat,Gooey,452,3
706,Hisuian Goodra,6,Steel,Dragon,Sap Sipper,Overcoat,Gooey,600,3
713,Hisuian Avalugg,6,Ice,Rock,Strong Jaw,Ice Body,Sturdy,514,2
724,Hisuian Decidueye,7,Grass,Fighting,Overgrow,,Long Reach,530,3
